dataset,split,image_path,ex_path,he_path,ma_path,se_path,tjdr_ann_path
DDR,train,DDR-SEGMENTATION/train/image/007-3386-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3386-200.tif,DDR-SEGMENTATION/train/label/HE/007-3386-200.tif,DDR-SEGMENTATION/train/label/MA/007-3386-200.tif,DDR-SEGMENTATION/train/label/SE/007-3386-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4220-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4220-200.tif,DDR-SEGMENTATION/train/label/HE/007-4220-200.tif,DDR-SEGMENTATION/train/label/MA/007-4220-200.tif,DDR-SEGMENTATION/train/label/SE/007-4220-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4586-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4586-200.tif,DDR-SEGMENTATION/train/label/HE/007-4586-200.tif,DDR-SEGMENTATION/train/label/MA/007-4586-200.tif,DDR-SEGMENTATION/train/label/SE/007-4586-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6606-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6606-400.tif,DDR-SEGMENTATION/train/label/HE/007-6606-400.tif,DDR-SEGMENTATION/train/label/MA/007-6606-400.tif,DDR-SEGMENTATION/train/label/SE/007-6606-400.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170605153241003.jpg,DDR-SEGMENTATION/valid/label/EX/20170605153241003.tif,DDR-SEGMENTATION/valid/label/HE/20170605153241003.tif,DDR-SEGMENTATION/valid/label/MA/20170605153241003.tif,DDR-SEGMENTATION/valid/label/SE/20170605153241003.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5133-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5133-300.tif,DDR-SEGMENTATION/train/label/HE/007-5133-300.tif,DDR-SEGMENTATION/train/label/MA/007-5133-300.tif,DDR-SEGMENTATION/train/label/SE/007-5133-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6106-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6106-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6106-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6106-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6106-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3551-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3551-200.tif,DDR-SEGMENTATION/train/label/HE/007-3551-200.tif,DDR-SEGMENTATION/train/label/MA/007-3551-200.tif,DDR-SEGMENTATION/train/label/SE/007-3551-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5335-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5335-300.tif,DDR-SEGMENTATION/train/label/HE/007-5335-300.tif,DDR-SEGMENTATION/train/label/MA/007-5335-300.tif,DDR-SEGMENTATION/train/label/SE/007-5335-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3444-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3444-200.tif,DDR-SEGMENTATION/train/label/HE/007-3444-200.tif,DDR-SEGMENTATION/train/label/MA/007-3444-200.tif,DDR-SEGMENTATION/train/label/SE/007-3444-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6519-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6519-400.tif,DDR-SEGMENTATION/train/label/HE/007-6519-400.tif,DDR-SEGMENTATION/train/label/MA/007-6519-400.tif,DDR-SEGMENTATION/train/label/SE/007-6519-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4936-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4936-300.tif,DDR-SEGMENTATION/train/label/HE/007-4936-300.tif,DDR-SEGMENTATION/train/label/MA/007-4936-300.tif,DDR-SEGMENTATION/train/label/SE/007-4936-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4282-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4282-200.tif,DDR-SEGMENTATION/train/label/HE/007-4282-200.tif,DDR-SEGMENTATION/train/label/MA/007-4282-200.tif,DDR-SEGMENTATION/train/label/SE/007-4282-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2704-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2704-100.tif,DDR-SEGMENTATION/train/label/HE/007-2704-100.tif,DDR-SEGMENTATION/train/label/MA/007-2704-100.tif,DDR-SEGMENTATION/train/label/SE/007-2704-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6577-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6577-400.tif,DDR-SEGMENTATION/train/label/HE/007-6577-400.tif,DDR-SEGMENTATION/train/label/MA/007-6577-400.tif,DDR-SEGMENTATION/train/label/SE/007-6577-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4566-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4566-200.tif,DDR-SEGMENTATION/train/label/HE/007-4566-200.tif,DDR-SEGMENTATION/train/label/MA/007-4566-200.tif,DDR-SEGMENTATION/train/label/SE/007-4566-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4518-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4518-200.tif,DDR-SEGMENTATION/train/label/HE/007-4518-200.tif,DDR-SEGMENTATION/train/label/MA/007-4518-200.tif,DDR-SEGMENTATION/train/label/SE/007-4518-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-3038-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-3038-100.tif,DDR-SEGMENTATION/valid/label/HE/007-3038-100.tif,DDR-SEGMENTATION/valid/label/MA/007-3038-100.tif,DDR-SEGMENTATION/valid/label/SE/007-3038-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5344-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5344-300.tif,DDR-SEGMENTATION/train/label/HE/007-5344-300.tif,DDR-SEGMENTATION/train/label/MA/007-5344-300.tif,DDR-SEGMENTATION/train/label/SE/007-5344-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170528180525740.jpg,DDR-SEGMENTATION/valid/label/EX/20170528180525740.tif,DDR-SEGMENTATION/valid/label/HE/20170528180525740.tif,DDR-SEGMENTATION/valid/label/MA/20170528180525740.tif,DDR-SEGMENTATION/valid/label/SE/20170528180525740.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4920-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4920-300.tif,DDR-SEGMENTATION/train/label/HE/007-4920-300.tif,DDR-SEGMENTATION/train/label/MA/007-4920-300.tif,DDR-SEGMENTATION/train/label/SE/007-4920-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5623-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5623-300.tif,DDR-SEGMENTATION/train/label/HE/007-5623-300.tif,DDR-SEGMENTATION/train/label/MA/007-5623-300.tif,DDR-SEGMENTATION/train/label/SE/007-5623-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6361-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6361-400.tif,DDR-SEGMENTATION/train/label/HE/007-6361-400.tif,DDR-SEGMENTATION/train/label/MA/007-6361-400.tif,DDR-SEGMENTATION/train/label/SE/007-6361-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5435-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5435-300.tif,DDR-SEGMENTATION/train/label/HE/007-5435-300.tif,DDR-SEGMENTATION/train/label/MA/007-5435-300.tif,DDR-SEGMENTATION/train/label/SE/007-5435-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3459-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3459-200.tif,DDR-SEGMENTATION/train/label/HE/007-3459-200.tif,DDR-SEGMENTATION/train/label/MA/007-3459-200.tif,DDR-SEGMENTATION/train/label/SE/007-3459-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4090-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4090-200.tif,DDR-SEGMENTATION/train/label/HE/007-4090-200.tif,DDR-SEGMENTATION/train/label/MA/007-4090-200.tif,DDR-SEGMENTATION/train/label/SE/007-4090-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4273-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4273-200.tif,DDR-SEGMENTATION/train/label/HE/007-4273-200.tif,DDR-SEGMENTATION/train/label/MA/007-4273-200.tif,DDR-SEGMENTATION/train/label/SE/007-4273-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2771-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2771-100.tif,DDR-SEGMENTATION/train/label/HE/007-2771-100.tif,DDR-SEGMENTATION/train/label/MA/007-2771-100.tif,DDR-SEGMENTATION/train/label/SE/007-2771-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6075-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6075-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6075-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6075-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6075-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3418-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3418-200.tif,DDR-SEGMENTATION/train/label/HE/007-3418-200.tif,DDR-SEGMENTATION/train/label/MA/007-3418-200.tif,DDR-SEGMENTATION/train/label/SE/007-3418-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2394-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2394-100.tif,DDR-SEGMENTATION/train/label/HE/007-2394-100.tif,DDR-SEGMENTATION/train/label/MA/007-2394-100.tif,DDR-SEGMENTATION/train/label/SE/007-2394-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6363-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6363-400.tif,DDR-SEGMENTATION/train/label/HE/007-6363-400.tif,DDR-SEGMENTATION/train/label/MA/007-6363-400.tif,DDR-SEGMENTATION/train/label/SE/007-6363-400.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170504152654027.jpg,DDR-SEGMENTATION/valid/label/EX/20170504152654027.tif,DDR-SEGMENTATION/valid/label/HE/20170504152654027.tif,DDR-SEGMENTATION/valid/label/MA/20170504152654027.tif,DDR-SEGMENTATION/valid/label/SE/20170504152654027.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5286-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5286-300.tif,DDR-SEGMENTATION/train/label/HE/007-5286-300.tif,DDR-SEGMENTATION/train/label/MA/007-5286-300.tif,DDR-SEGMENTATION/train/label/SE/007-5286-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2218-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2218-100.tif,DDR-SEGMENTATION/train/label/HE/007-2218-100.tif,DDR-SEGMENTATION/train/label/MA/007-2218-100.tif,DDR-SEGMENTATION/train/label/SE/007-2218-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4285-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4285-200.tif,DDR-SEGMENTATION/train/label/HE/007-4285-200.tif,DDR-SEGMENTATION/train/label/MA/007-4285-200.tif,DDR-SEGMENTATION/train/label/SE/007-4285-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4961-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4961-300.tif,DDR-SEGMENTATION/train/label/HE/007-4961-300.tif,DDR-SEGMENTATION/train/label/MA/007-4961-300.tif,DDR-SEGMENTATION/train/label/SE/007-4961-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5172-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5172-300.tif,DDR-SEGMENTATION/train/label/HE/007-5172-300.tif,DDR-SEGMENTATION/train/label/MA/007-5172-300.tif,DDR-SEGMENTATION/train/label/SE/007-5172-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6722-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6722-400.tif,DDR-SEGMENTATION/train/label/HE/007-6722-400.tif,DDR-SEGMENTATION/train/label/MA/007-6722-400.tif,DDR-SEGMENTATION/train/label/SE/007-6722-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4171-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4171-200.tif,DDR-SEGMENTATION/train/label/HE/007-4171-200.tif,DDR-SEGMENTATION/train/label/MA/007-4171-200.tif,DDR-SEGMENTATION/train/label/SE/007-4171-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5872-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5872-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5872-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5872-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5872-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4680-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4680-200.tif,DDR-SEGMENTATION/train/label/HE/007-4680-200.tif,DDR-SEGMENTATION/train/label/MA/007-4680-200.tif,DDR-SEGMENTATION/train/label/SE/007-4680-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3399-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3399-200.tif,DDR-SEGMENTATION/train/label/HE/007-3399-200.tif,DDR-SEGMENTATION/train/label/MA/007-3399-200.tif,DDR-SEGMENTATION/train/label/SE/007-3399-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6676-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6676-400.tif,DDR-SEGMENTATION/train/label/HE/007-6676-400.tif,DDR-SEGMENTATION/train/label/MA/007-6676-400.tif,DDR-SEGMENTATION/train/label/SE/007-6676-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-1889-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1889-100.tif,DDR-SEGMENTATION/train/label/HE/007-1889-100.tif,DDR-SEGMENTATION/train/label/MA/007-1889-100.tif,DDR-SEGMENTATION/train/label/SE/007-1889-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170502095044024.jpg,DDR-SEGMENTATION/valid/label/EX/20170502095044024.tif,DDR-SEGMENTATION/valid/label/HE/20170502095044024.tif,DDR-SEGMENTATION/valid/label/MA/20170502095044024.tif,DDR-SEGMENTATION/valid/label/SE/20170502095044024.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3424-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3424-200.tif,DDR-SEGMENTATION/train/label/HE/007-3424-200.tif,DDR-SEGMENTATION/train/label/MA/007-3424-200.tif,DDR-SEGMENTATION/train/label/SE/007-3424-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2395-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2395-100.tif,DDR-SEGMENTATION/train/label/HE/007-2395-100.tif,DDR-SEGMENTATION/train/label/MA/007-2395-100.tif,DDR-SEGMENTATION/train/label/SE/007-2395-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5849-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5849-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5849-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5849-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5849-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170504154837541.jpg,DDR-SEGMENTATION/valid/label/EX/20170504154837541.tif,DDR-SEGMENTATION/valid/label/HE/20170504154837541.tif,DDR-SEGMENTATION/valid/label/MA/20170504154837541.tif,DDR-SEGMENTATION/valid/label/SE/20170504154837541.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5832-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5832-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5832-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5832-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5832-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2335-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2335-100.tif,DDR-SEGMENTATION/train/label/HE/007-2335-100.tif,DDR-SEGMENTATION/train/label/MA/007-2335-100.tif,DDR-SEGMENTATION/train/label/SE/007-2335-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2112-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2112-100.tif,DDR-SEGMENTATION/train/label/HE/007-2112-100.tif,DDR-SEGMENTATION/train/label/MA/007-2112-100.tif,DDR-SEGMENTATION/train/label/SE/007-2112-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2300-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2300-100.tif,DDR-SEGMENTATION/train/label/HE/007-2300-100.tif,DDR-SEGMENTATION/train/label/MA/007-2300-100.tif,DDR-SEGMENTATION/train/label/SE/007-2300-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170602084403248.jpg,DDR-SEGMENTATION/valid/label/EX/20170602084403248.tif,DDR-SEGMENTATION/valid/label/HE/20170602084403248.tif,DDR-SEGMENTATION/valid/label/MA/20170602084403248.tif,DDR-SEGMENTATION/valid/label/SE/20170602084403248.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4613-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4613-200.tif,DDR-SEGMENTATION/train/label/HE/007-4613-200.tif,DDR-SEGMENTATION/train/label/MA/007-4613-200.tif,DDR-SEGMENTATION/train/label/SE/007-4613-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5087-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5087-300.tif,DDR-SEGMENTATION/train/label/HE/007-5087-300.tif,DDR-SEGMENTATION/train/label/MA/007-5087-300.tif,DDR-SEGMENTATION/train/label/SE/007-5087-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3377-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3377-200.tif,DDR-SEGMENTATION/train/label/HE/007-3377-200.tif,DDR-SEGMENTATION/train/label/MA/007-3377-200.tif,DDR-SEGMENTATION/train/label/SE/007-3377-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2677-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2677-100.tif,DDR-SEGMENTATION/train/label/HE/007-2677-100.tif,DDR-SEGMENTATION/train/label/MA/007-2677-100.tif,DDR-SEGMENTATION/train/label/SE/007-2677-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3463-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3463-200.tif,DDR-SEGMENTATION/train/label/HE/007-3463-200.tif,DDR-SEGMENTATION/train/label/MA/007-3463-200.tif,DDR-SEGMENTATION/train/label/SE/007-3463-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2160-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2160-100.tif,DDR-SEGMENTATION/train/label/HE/007-2160-100.tif,DDR-SEGMENTATION/train/label/MA/007-2160-100.tif,DDR-SEGMENTATION/train/label/SE/007-2160-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170504152732434.jpg,DDR-SEGMENTATION/valid/label/EX/20170504152732434.tif,DDR-SEGMENTATION/valid/label/HE/20170504152732434.tif,DDR-SEGMENTATION/valid/label/MA/20170504152732434.tif,DDR-SEGMENTATION/valid/label/SE/20170504152732434.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2272-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2272-100.tif,DDR-SEGMENTATION/train/label/HE/007-2272-100.tif,DDR-SEGMENTATION/train/label/MA/007-2272-100.tif,DDR-SEGMENTATION/train/label/SE/007-2272-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3517-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3517-200.tif,DDR-SEGMENTATION/train/label/HE/007-3517-200.tif,DDR-SEGMENTATION/train/label/MA/007-3517-200.tif,DDR-SEGMENTATION/train/label/SE/007-3517-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170502204843387.jpg,DDR-SEGMENTATION/valid/label/EX/20170502204843387.tif,DDR-SEGMENTATION/valid/label/HE/20170502204843387.tif,DDR-SEGMENTATION/valid/label/MA/20170502204843387.tif,DDR-SEGMENTATION/valid/label/SE/20170502204843387.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6847-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6847-400.tif,DDR-SEGMENTATION/train/label/HE/007-6847-400.tif,DDR-SEGMENTATION/train/label/MA/007-6847-400.tif,DDR-SEGMENTATION/train/label/SE/007-6847-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4347-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4347-200.tif,DDR-SEGMENTATION/train/label/HE/007-4347-200.tif,DDR-SEGMENTATION/train/label/MA/007-4347-200.tif,DDR-SEGMENTATION/train/label/SE/007-4347-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5960-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5960-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5960-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5960-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5960-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6674-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6674-400.tif,DDR-SEGMENTATION/train/label/HE/007-6674-400.tif,DDR-SEGMENTATION/train/label/MA/007-6674-400.tif,DDR-SEGMENTATION/train/label/SE/007-6674-400.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5985-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5985-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5985-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5985-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5985-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5892-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5892-300.tif,DDR-SEGMENTATION/train/label/HE/007-5892-300.tif,DDR-SEGMENTATION/train/label/MA/007-5892-300.tif,DDR-SEGMENTATION/train/label/SE/007-5892-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5688-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5688-300.tif,DDR-SEGMENTATION/train/label/HE/007-5688-300.tif,DDR-SEGMENTATION/train/label/MA/007-5688-300.tif,DDR-SEGMENTATION/train/label/SE/007-5688-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3554-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3554-200.tif,DDR-SEGMENTATION/train/label/HE/007-3554-200.tif,DDR-SEGMENTATION/train/label/MA/007-3554-200.tif,DDR-SEGMENTATION/train/label/SE/007-3554-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4741-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4741-200.tif,DDR-SEGMENTATION/train/label/HE/007-4741-200.tif,DDR-SEGMENTATION/train/label/MA/007-4741-200.tif,DDR-SEGMENTATION/train/label/SE/007-4741-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5518-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5518-300.tif,DDR-SEGMENTATION/train/label/HE/007-5518-300.tif,DDR-SEGMENTATION/train/label/MA/007-5518-300.tif,DDR-SEGMENTATION/train/label/SE/007-5518-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3372-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3372-200.tif,DDR-SEGMENTATION/train/label/HE/007-3372-200.tif,DDR-SEGMENTATION/train/label/MA/007-3372-200.tif,DDR-SEGMENTATION/train/label/SE/007-3372-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3503-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3503-200.tif,DDR-SEGMENTATION/train/label/HE/007-3503-200.tif,DDR-SEGMENTATION/train/label/MA/007-3503-200.tif,DDR-SEGMENTATION/train/label/SE/007-3503-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170627170652393.jpg,DDR-SEGMENTATION/valid/label/EX/20170627170652393.tif,DDR-SEGMENTATION/valid/label/HE/20170627170652393.tif,DDR-SEGMENTATION/valid/label/MA/20170627170652393.tif,DDR-SEGMENTATION/valid/label/SE/20170627170652393.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-7210-400.jpg,DDR-SEGMENTATION/valid/label/EX/007-7210-400.tif,DDR-SEGMENTATION/valid/label/HE/007-7210-400.tif,DDR-SEGMENTATION/valid/label/MA/007-7210-400.tif,DDR-SEGMENTATION/valid/label/SE/007-7210-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5311-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5311-300.tif,DDR-SEGMENTATION/train/label/HE/007-5311-300.tif,DDR-SEGMENTATION/train/label/MA/007-5311-300.tif,DDR-SEGMENTATION/train/label/SE/007-5311-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6562-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6562-400.tif,DDR-SEGMENTATION/train/label/HE/007-6562-400.tif,DDR-SEGMENTATION/train/label/MA/007-6562-400.tif,DDR-SEGMENTATION/train/label/SE/007-6562-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6551-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6551-400.tif,DDR-SEGMENTATION/train/label/HE/007-6551-400.tif,DDR-SEGMENTATION/train/label/MA/007-6551-400.tif,DDR-SEGMENTATION/train/label/SE/007-6551-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5459-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5459-300.tif,DDR-SEGMENTATION/train/label/HE/007-5459-300.tif,DDR-SEGMENTATION/train/label/MA/007-5459-300.tif,DDR-SEGMENTATION/train/label/SE/007-5459-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2125-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2125-100.tif,DDR-SEGMENTATION/train/label/HE/007-2125-100.tif,DDR-SEGMENTATION/train/label/MA/007-2125-100.tif,DDR-SEGMENTATION/train/label/SE/007-2125-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170521095717085.jpg,DDR-SEGMENTATION/valid/label/EX/20170521095717085.tif,DDR-SEGMENTATION/valid/label/HE/20170521095717085.tif,DDR-SEGMENTATION/valid/label/MA/20170521095717085.tif,DDR-SEGMENTATION/valid/label/SE/20170521095717085.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3669-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3669-200.tif,DDR-SEGMENTATION/train/label/HE/007-3669-200.tif,DDR-SEGMENTATION/train/label/MA/007-3669-200.tif,DDR-SEGMENTATION/train/label/SE/007-3669-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4894-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4894-300.tif,DDR-SEGMENTATION/train/label/HE/007-4894-300.tif,DDR-SEGMENTATION/train/label/MA/007-4894-300.tif,DDR-SEGMENTATION/train/label/SE/007-4894-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3375-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3375-200.tif,DDR-SEGMENTATION/train/label/HE/007-3375-200.tif,DDR-SEGMENTATION/train/label/MA/007-3375-200.tif,DDR-SEGMENTATION/train/label/SE/007-3375-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4952-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4952-300.tif,DDR-SEGMENTATION/train/label/HE/007-4952-300.tif,DDR-SEGMENTATION/train/label/MA/007-4952-300.tif,DDR-SEGMENTATION/train/label/SE/007-4952-300.tif,
