dataset,split,image_path,ex_path,he_path,ma_path,se_path,tjdr_ann_path
TJDR,train,TJDR/train/image/TJDR_train_250.png,,,,,TJDR/train/annotation/TJDR_train_250.png
TJDR,train,TJDR/train/image/TJDR_train_325.png,,,,,TJDR/train/annotation/TJDR_train_325.png
TJDR,train,TJDR/train/image/TJDR_train_324.png,,,,,TJDR/train/annotation/TJDR_train_324.png
TJDR,train,TJDR/train/image/TJDR_train_207.png,,,,,TJDR/train/annotation/TJDR_train_207.png
TJDR,train,TJDR/train/image/TJDR_train_169.png,,,,,TJDR/train/annotation/TJDR_train_169.png
TJDR,train,TJDR/train/image/TJDR_train_093.png,,,,,TJDR/train/annotation/TJDR_train_093.png
TJDR,train,TJDR/train/image/TJDR_train_384.png,,,,,TJDR/train/annotation/TJDR_train_384.png
TJDR,train,TJDR/train/image/TJDR_train_353.png,,,,,TJDR/train/annotation/TJDR_train_353.png
TJDR,train,TJDR/train/image/TJDR_train_173.png,,,,,TJDR/train/annotation/TJDR_train_173.png
TJDR,train,TJDR/train/image/TJDR_train_429.png,,,,,TJDR/train/annotation/TJDR_train_429.png
TJDR,train,TJDR/train/image/TJDR_train_166.png,,,,,TJDR/train/annotation/TJDR_train_166.png
TJDR,train,TJDR/train/image/TJDR_train_269.png,,,,,TJDR/train/annotation/TJDR_train_269.png
TJDR,train,TJDR/train/image/TJDR_train_083.png,,,,,TJDR/train/annotation/TJDR_train_083.png
TJDR,train,TJDR/train/image/TJDR_train_006.png,,,,,TJDR/train/annotation/TJDR_train_006.png
TJDR,train,TJDR/train/image/TJDR_train_386.png,,,,,TJDR/train/annotation/TJDR_train_386.png
TJDR,train,TJDR/train/image/TJDR_train_074.png,,,,,TJDR/train/annotation/TJDR_train_074.png
TJDR,train,TJDR/train/image/TJDR_train_346.png,,,,,TJDR/train/annotation/TJDR_train_346.png
TJDR,train,TJDR/train/image/TJDR_train_221.png,,,,,TJDR/train/annotation/TJDR_train_221.png
TJDR,train,TJDR/train/image/TJDR_train_310.png,,,,,TJDR/train/annotation/TJDR_train_310.png
TJDR,train,TJDR/train/image/TJDR_train_365.png,,,,,TJDR/train/annotation/TJDR_train_365.png
TJDR,train,TJDR/train/image/TJDR_train_150.png,,,,,TJDR/train/annotation/TJDR_train_150.png
TJDR,train,TJDR/train/image/TJDR_train_008.png,,,,,TJDR/train/annotation/TJDR_train_008.png
TJDR,train,TJDR/train/image/TJDR_train_003.png,,,,,TJDR/train/annotation/TJDR_train_003.png
TJDR,train,TJDR/train/image/TJDR_train_213.png,,,,,TJDR/train/annotation/TJDR_train_213.png
TJDR,train,TJDR/train/image/TJDR_train_391.png,,,,,TJDR/train/annotation/TJDR_train_391.png
TJDR,train,TJDR/train/image/TJDR_train_112.png,,,,,TJDR/train/annotation/TJDR_train_112.png
TJDR,train,TJDR/train/image/TJDR_train_177.png,,,,,TJDR/train/annotation/TJDR_train_177.png
TJDR,train,TJDR/train/image/TJDR_train_318.png,,,,,TJDR/train/annotation/TJDR_train_318.png
TJDR,train,TJDR/train/image/TJDR_train_337.png,,,,,TJDR/train/annotation/TJDR_train_337.png
TJDR,train,TJDR/train/image/TJDR_train_085.png,,,,,TJDR/train/annotation/TJDR_train_085.png
TJDR,train,TJDR/train/image/TJDR_train_244.png,,,,,TJDR/train/annotation/TJDR_train_244.png
TJDR,train,TJDR/train/image/TJDR_train_172.png,,,,,TJDR/train/annotation/TJDR_train_172.png
TJDR,train,TJDR/train/image/TJDR_train_360.png,,,,,TJDR/train/annotation/TJDR_train_360.png
TJDR,train,TJDR/train/image/TJDR_train_076.png,,,,,TJDR/train/annotation/TJDR_train_076.png
TJDR,train,TJDR/train/image/TJDR_train_445.png,,,,,TJDR/train/annotation/TJDR_train_445.png
TJDR,train,TJDR/train/image/TJDR_train_322.png,,,,,TJDR/train/annotation/TJDR_train_322.png
TJDR,train,TJDR/train/image/TJDR_train_439.png,,,,,TJDR/train/annotation/TJDR_train_439.png
TJDR,train,TJDR/train/image/TJDR_train_378.png,,,,,TJDR/train/annotation/TJDR_train_378.png
TJDR,train,TJDR/train/image/TJDR_train_007.png,,,,,TJDR/train/annotation/TJDR_train_007.png
TJDR,train,TJDR/train/image/TJDR_train_205.png,,,,,TJDR/train/annotation/TJDR_train_205.png
TJDR,train,TJDR/train/image/TJDR_train_286.png,,,,,TJDR/train/annotation/TJDR_train_286.png
TJDR,train,TJDR/train/image/TJDR_train_304.png,,,,,TJDR/train/annotation/TJDR_train_304.png
TJDR,train,TJDR/train/image/TJDR_train_185.png,,,,,TJDR/train/annotation/TJDR_train_185.png
TJDR,train,TJDR/train/image/TJDR_train_299.png,,,,,TJDR/train/annotation/TJDR_train_299.png
TJDR,train,TJDR/train/image/TJDR_train_257.png,,,,,TJDR/train/annotation/TJDR_train_257.png
TJDR,train,TJDR/train/image/TJDR_train_226.png,,,,,TJDR/train/annotation/TJDR_train_226.png
TJDR,train,TJDR/train/image/TJDR_train_311.png,,,,,TJDR/train/annotation/TJDR_train_311.png
TJDR,train,TJDR/train/image/TJDR_train_018.png,,,,,TJDR/train/annotation/TJDR_train_018.png
TJDR,train,TJDR/train/image/TJDR_train_142.png,,,,,TJDR/train/annotation/TJDR_train_142.png
TJDR,train,TJDR/train/image/TJDR_train_204.png,,,,,TJDR/train/annotation/TJDR_train_204.png
TJDR,train,TJDR/train/image/TJDR_train_431.png,,,,,TJDR/train/annotation/TJDR_train_431.png
TJDR,train,TJDR/train/image/TJDR_train_070.png,,,,,TJDR/train/annotation/TJDR_train_070.png
TJDR,train,TJDR/train/image/TJDR_train_336.png,,,,,TJDR/train/annotation/TJDR_train_336.png
TJDR,train,TJDR/train/image/TJDR_train_031.png,,,,,TJDR/train/annotation/TJDR_train_031.png
TJDR,train,TJDR/train/image/TJDR_train_350.png,,,,,TJDR/train/annotation/TJDR_train_350.png
TJDR,train,TJDR/train/image/TJDR_train_192.png,,,,,TJDR/train/annotation/TJDR_train_192.png
TJDR,train,TJDR/train/image/TJDR_train_058.png,,,,,TJDR/train/annotation/TJDR_train_058.png
TJDR,train,TJDR/train/image/TJDR_train_128.png,,,,,TJDR/train/annotation/TJDR_train_128.png
TJDR,train,TJDR/train/image/TJDR_train_251.png,,,,,TJDR/train/annotation/TJDR_train_251.png
TJDR,train,TJDR/train/image/TJDR_train_259.png,,,,,TJDR/train/annotation/TJDR_train_259.png
TJDR,train,TJDR/train/image/TJDR_train_366.png,,,,,TJDR/train/annotation/TJDR_train_366.png
TJDR,train,TJDR/train/image/TJDR_train_313.png,,,,,TJDR/train/annotation/TJDR_train_313.png
TJDR,train,TJDR/train/image/TJDR_train_271.png,,,,,TJDR/train/annotation/TJDR_train_271.png
TJDR,train,TJDR/train/image/TJDR_train_028.png,,,,,TJDR/train/annotation/TJDR_train_028.png
TJDR,train,TJDR/train/image/TJDR_train_359.png,,,,,TJDR/train/annotation/TJDR_train_359.png
TJDR,train,TJDR/train/image/TJDR_train_114.png,,,,,TJDR/train/annotation/TJDR_train_114.png
TJDR,train,TJDR/train/image/TJDR_train_110.png,,,,,TJDR/train/annotation/TJDR_train_110.png
TJDR,train,TJDR/train/image/TJDR_train_001.png,,,,,TJDR/train/annotation/TJDR_train_001.png
TJDR,train,TJDR/train/image/TJDR_train_208.png,,,,,TJDR/train/annotation/TJDR_train_208.png
TJDR,train,TJDR/train/image/TJDR_train_236.png,,,,,TJDR/train/annotation/TJDR_train_236.png
TJDR,train,TJDR/train/image/TJDR_train_206.png,,,,,TJDR/train/annotation/TJDR_train_206.png
TJDR,train,TJDR/train/image/TJDR_train_432.png,,,,,TJDR/train/annotation/TJDR_train_432.png
TJDR,train,TJDR/train/image/TJDR_train_078.png,,,,,TJDR/train/annotation/TJDR_train_078.png
TJDR,train,TJDR/train/image/TJDR_train_123.png,,,,,TJDR/train/annotation/TJDR_train_123.png
TJDR,train,TJDR/train/image/TJDR_train_419.png,,,,,TJDR/train/annotation/TJDR_train_419.png
TJDR,train,TJDR/train/image/TJDR_train_437.png,,,,,TJDR/train/annotation/TJDR_train_437.png
TJDR,train,TJDR/train/image/TJDR_train_016.png,,,,,TJDR/train/annotation/TJDR_train_016.png
TJDR,train,TJDR/train/image/TJDR_train_090.png,,,,,TJDR/train/annotation/TJDR_train_090.png
TJDR,train,TJDR/train/image/TJDR_train_067.png,,,,,TJDR/train/annotation/TJDR_train_067.png
TJDR,train,TJDR/train/image/TJDR_train_405.png,,,,,TJDR/train/annotation/TJDR_train_405.png
TJDR,train,TJDR/train/image/TJDR_train_014.png,,,,,TJDR/train/annotation/TJDR_train_014.png
TJDR,train,TJDR/train/image/TJDR_train_421.png,,,,,TJDR/train/annotation/TJDR_train_421.png
TJDR,train,TJDR/train/image/TJDR_train_362.png,,,,,TJDR/train/annotation/TJDR_train_362.png
TJDR,train,TJDR/train/image/TJDR_train_410.png,,,,,TJDR/train/annotation/TJDR_train_410.png
TJDR,train,TJDR/train/image/TJDR_train_052.png,,,,,TJDR/train/annotation/TJDR_train_052.png
TJDR,train,TJDR/train/image/TJDR_train_338.png,,,,,TJDR/train/annotation/TJDR_train_338.png
TJDR,train,TJDR/train/image/TJDR_train_283.png,,,,,TJDR/train/annotation/TJDR_train_283.png
TJDR,train,TJDR/train/image/TJDR_train_385.png,,,,,TJDR/train/annotation/TJDR_train_385.png
TJDR,train,TJDR/train/image/TJDR_train_417.png,,,,,TJDR/train/annotation/TJDR_train_417.png
TJDR,train,TJDR/train/image/TJDR_train_171.png,,,,,TJDR/train/annotation/TJDR_train_171.png
TJDR,train,TJDR/train/image/TJDR_train_397.png,,,,,TJDR/train/annotation/TJDR_train_397.png
TJDR,train,TJDR/train/image/TJDR_train_332.png,,,,,TJDR/train/annotation/TJDR_train_332.png
TJDR,train,TJDR/train/image/TJDR_train_258.png,,,,,TJDR/train/annotation/TJDR_train_258.png
TJDR,train,TJDR/train/image/TJDR_train_276.png,,,,,TJDR/train/annotation/TJDR_train_276.png
TJDR,train,TJDR/train/image/TJDR_train_441.png,,,,,TJDR/train/annotation/TJDR_train_441.png
TJDR,train,TJDR/train/image/TJDR_train_268.png,,,,,TJDR/train/annotation/TJDR_train_268.png
